input_id,link,title,category,address,open_hours,popular_times,website,phone,plus_code,review_count,review_rating,reviews_per_rating,latitude,longitude,thumbnail,timezone,price_range,order_online,complete_address,iddesa_batas,kode_kecamatan
6b01ef09-3ba3-4ab9-9ef2-051f998b08cc,https://www.google.com/maps/place/BARBERSHOP+Cenning+Rara/data=!4m7!3m6!1s0x2dbee2f2d2795ae3:0xb3adff3fd45cfee9!8m2!3d-5.1707245!4d119.4413625!16s%2Fg%2F11hckb47kw!19sChIJ41p50vLivi0R6f5c1D__rbM?authuser=0&hl=en&rclk=1,barbershop cenning rara,Barber shop,"Jl. Raya Pendidikan, Tidung, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222","{""Friday"":[""10.00 am–9.00 pm""],""Monday"":[""10.00 am–9.00 pm""],""Saturday"":[""10.00 am–9.00 pm""],""Sunday"":[""10.00 am–9.00 pm""],""Thursday"":[""10.00 am–9.00 pm""],""Tuesday"":[""10.00 am–9.00 pm""],""Wednesday"":[""10.00 am–9.00 pm""]}","{""Friday"":{""10"":38,""11"":53,""12"":51,""13"":53,""14"":53,""15"":53,""16"":55,""17"":63,""18"":73,""19"":92,""20"":78,""21"":0,""22"":0,""23"":0,""6"":0,""7"":0,""8"":0,""9"":0},""Monday"":{""10"":15,""11"":25,""12"":40,""13"":42,""14"":42,""15"":48,""16"":61,""17"":76,""18"":71,""19"":78,""20"":73,""21"":0,""22"":0,""23"":0,""6"":0,""7"":0,""8"":0,""9"":0},""Saturday"":{""10"":36,""11"":61,""12"":71,""13"":78,""14"":78,""15"":84,""16"":100,""17"":96,""18"":86,""19"":71,""20"":59,""21"":0,""22"":0,""23"":0,""6"":0,""7"":0,""8"":0,""9"":0},""Sunday"":{""10"":38,""11"":40,""12"":46,""13"":51,""14"":57,""15"":53,""16"":67,""17"":69,""18"":80,""19"":78,""20"":80,""21"":0,""22"":0,""23"":0,""6"":0,""7"":0,""8"":0,""9"":0},""Thursday"":{""10"":32,""11"":40,""12"":46,""13"":50,""14"":53,""15"":53,""16"":44,""17"":50,""18"":55,""19"":71,""20"":71,""21"":0,""22"":0,""23"":0,""6"":0,""7"":0,""8"":0,""9"":0},""Tuesday"":{""10"":28,""11"":38,""12"":46,""13"":57,""14"":51,""15"":46,""16"":53,""17"":78,""18"":94,""19"":88,""20"":69,""21"":0,""22"":0,""23"":0,""6"":0,""7"":0,""8"":0,""9"":0},""Wednesday"":{""10"":19,""11"":26,""12"":32,""13"":34,""14"":51,""15"":63,""16"":75,""17"":84,""18"":86,""19"":88,""20"":76,""21"":0,""22"":0,""23"":0,""6"":0,""7"":0,""8"":0,""9"":0}}",,0853-4052-1541,"RCHR+PG Tidung, Makassar City, South Sulawesi",98,4.7,"{""1"":1,""2"":1,""3"":7,""4"":9,""5"":80}",-5.170724,119.441362,https://lh5.googleusercontent.com/p/AF1QipMHP2i9qu83eNBt_pDetiH8a0-VSgwzDLhJDuKw=w426-h240-k-no,Asia/Makassar,,,"{""borough"":""Tidung, Rappocini"",""street"":""Jl. Raya Pendidikan"",""city"":""Makassar City"",""postal_code"":""90222"",""state"":""South Sulawesi"",""country"":""ID""}",7371031006,7371031
2bb31be2-f597-406e-a547-7bdb0aadbd38,https://www.google.com/maps/place/Dolla+Dolly/data=!4m7!3m6!1s0x2dbee3003465e4eb:0xa4931c2dd39ad4fe!8m2!3d-5.1675185!4d119.4444011!16s%2Fg%2F11vm6bqd8h!19sChIJ6-RlNADjvi0R_tSa0y0ck6Q?authuser=0&hl=en&rclk=1,dolla dolly,Shoe store,"Jl. Bonto Daeng Ngirate No.20, Bonto Makkio, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222","{""Friday"":[""7.30 am–5.00 pm""],""Monday"":[""7.30 am–5.00 pm""],""Saturday"":[""7.30 am–5.00 pm""],""Sunday"":[""7.30 am–5.00 pm""],""Thursday"":[""7.30 am–5.00 pm""],""Tuesday"":[""7.30 am–5.00 pm""],""Wednesday"":[""7.30 am–5.00 pm""]}",{},http://shopee.com/andanyah,0895-1014-3181,"RCJV+XQ Bonto Makkio, Makassar City, South Sulawesi",1,5.0,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":1}",-5.167518,119.444401,https://lh5.googleusercontent.com/p/AF1QipMb6pXwnZHsdCLfaifQJfAC6YNIrbeyTu4bk2Rl=w408-h545-k-no,Asia/Makassar,,,"{""borough"":""Bonto Makkio, Rappocini"",""street"":""Jl. Bonto Daeng Ngirate No.20"",""city"":""Makassar City"",""postal_code"":""90222"",""state"":""South Sulawesi"",""country"":""ID""}",7371031005,7371031
2bb31be2-f597-406e-a547-7bdb0aadbd38,https://www.google.com/maps/place/Mandiri+Meubel/data=!4m7!3m6!1s0x2dbee2f2767bf979:0x242cf9c287a43d06!8m2!3d-5.1689473!4d119.4451498!16s%2Fg%2F11gh2vw78_!19sChIJefl7dvLivi0RBj2kh8L5LCQ?authuser=0&hl=en&rclk=1,mandiri meubel,Supermarket,"RCJW+C3C Mandiri Meubel, Bonto Makkio, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",{},{},,,,2,5.0,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":2}",-5.168947,119.44515,https://lh5.googleusercontent.com/p/AF1QipPzEx1wnvHOUAP1NfKtz7N_6Lt39Fd1qlSfVwA4=w408-h408-k-no,Asia/Makassar,,,"{""borough"":""Bonto Makkio, Rappocini"",""street"":""RCJW+C3C"",""city"":""Makassar City"",""postal_code"":""90222"",""state"":""South Sulawesi"",""country"":""ID""}",7371031005,7371031
d8052031-e611-4eed-b82d-3c5b041c6b2b,https://www.google.com/maps/place/Kios+Bilal/data=!4m7!3m6!1s0x2dbee375fc86b61d:0xf7883cda8bbca397!8m2!3d-5.1609609!4d119.4278147!16s%2Fg%2F11rmwsn40g!19sChIJHbaG_HXjvi0Rl6O8i9o8iPc?authuser=0&hl=en&rclk=1,kios bilal,Store,"Jl. Andi Djemma Ex, Jl. Landak Baru Lorong 8 No.156, Banta-Bantaeng, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",{},{},,,"RCQH+J4 Banta-Bantaeng, Makassar City, South Sulawesi",1,5.0,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":1}",-5.160961,119.427815,https://lh5.googleusercontent.com/p/AF1QipOIXef1oHvfL7nyyvbK-VrBtUk2ehQPB3SIRwbh=w408-h525-k-no,Asia/Makassar,,,"{""borough"":""Banta-Bantaeng, Rappocini"",""street"":""Jl. Andi Djemma Ex, Jl. Landak Baru Lorong 8 No.156"",""city"":""Makassar City"",""postal_code"":""90222"",""state"":""South Sulawesi"",""country"":""ID""}",7371031007,7371031
2bb31be2-f597-406e-a547-7bdb0aadbd38,https://www.google.com/maps/place/Ks+Tahir/data=!4m7!3m6!1s0x2dbee3a8731bbef9:0x4f8393bbfdfdaea2!8m2!3d-5.1680726!4d119.445664!16s%2Fg%2F11fpp3xgr7!19sChIJ-b4bc6jjvi0Roq79_buTg08?authuser=0&hl=en&rclk=1,ks tahir,Grocery store,"Jl. Bonto Daeng Ngirate No.1-6, Bonto Makkio, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",{},{},,,"RCJW+Q7 Bonto Makkio, Makassar City, South Sulawesi",2,5.0,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":2}",-5.168073,119.445664,https://lh5.googleusercontent.com/p/AF1QipO7peFttmfxEoBXfzGBcGqwyJGRrnieiSIL_V7S=w408-h306-k-no,Asia/Makassar,,,"{""borough"":""Bonto Makkio, Rappocini"",""street"":""Jl. Bonto Daeng Ngirate No.1-6"",""city"":""Makassar City"",""postal_code"":""90222"",""state"":""South Sulawesi"",""country"":""ID""}",7371031005,7371031
2bb31be2-f597-406e-a547-7bdb0aadbd38,https://www.google.com/maps/place/Tembakau+soebana_tobacco/data=!4m7!3m6!1s0x2dbee384029839b1:0xb5740316d5942!8m2!3d-5.168037!4d119.4456165!16s%2Fg%2F11rvhpqch8!19sChIJsTmYAoTjvi0RQlltMUBXCwA?authuser=0&hl=en&rclk=1,tembakau soebana_tobacco,Store,"Jl. Bonto Daeng Ngirate, Bonto Makkio, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222","{""Friday"":[""11.00 am–11.00 pm""],""Monday"":[""11.00 am–11.00 pm""],""Saturday"":[""11.00 am–11.00 pm""],""Sunday"":[""11.00 am–11.00 pm""],""Thursday"":[""11.00 am–11.00 pm""],""Tuesday"":[""11.00 am–11.00 pm""],""Wednesday"":[""11.00 am–11.00 pm""]}","{""Friday"":{""10"":0,""11"":20,""12"":6,""13"":0,""14"":6,""15"":20,""16"":20,""17"":6,""18"":6,""19"":13,""20"":13,""21"":0,""22"":6,""23"":0,""6"":0,""7"":0,""8"":0,""9"":0},""Monday"":{""10"":0,""11"":60,""12"":46,""13"":60,""14"":33,""15"":33,""16"":53,""17"":73,""18"":33,""19"":13,""20"":0,""21"":6,""22"":13,""23"":0,""6"":0,""7"":0,""8"":0,""9"":0},""Saturday"":{""10"":0,""11"":40,""12"":40,""13"":20,""14"":26,""15"":53,""16"":33,""17"":13,""18"":6,""19"":13,""20"":13,""21"":13,""22"":26,""23"":0,""6"":0,""7"":0,""8"":0,""9"":0},""Sunday"":{""10"":0,""11"":13,""12"":33,""13"":53,""14"":53,""15"":33,""16"":20,""17"":33,""18"":40,""19"":26,""20"":6,""21"":6,""22"":13,""23"":0,""6"":0,""7"":0,""8"":0,""9"":0},""Thursday"":{""10"":0,""11"":6,""12"":0,""13"":0,""14"":6,""15"":26,""16"":40,""17"":46,""18"":33,""19"":53,""20"":73,""21"":100,""22"":80,""23"":0,""6"":0,""7"":0,""8"":0,""9"":0},""Tuesday"":{""10"":0,""11"":26,""12"":13,""13"":13,""14"":20,""15"":46,""16"":26,""17"":20,""18"":33,""19"":20,""20"":6,""21"":0,""22"":6,""23"":0,""6"":0,""7"":0,""8"":0,""9"":0},""Wednesday"":{""10"":0,""11"":0,""12"":0,""13"":6,""14"":13,""15"":33,""16"":20,""17"":20,""18"":13,""19"":6,""20"":20,""21"":26,""22"":13,""23"":0,""6"":0,""7"":0,""8"":0,""9"":0}}",,,"RCJW+Q6 Bonto Makkio, Makassar City, South Sulawesi",2,5.0,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":2}",-5.168037,119.445616,https://lh5.googleusercontent.com/p/AF1QipM0QeQQRVHz7iHfDRH4SXfEOKrQVS54e7LLe0qF=w408-h408-k-no,Asia/Makassar,,,"{""borough"":""Bonto Makkio, Rappocini"",""street"":""Jl. Bonto Daeng Ngirate"",""city"":""Makassar City"",""postal_code"":""90222"",""state"":""South Sulawesi"",""country"":""ID""}",7371031005,7371031
2bb31be2-f597-406e-a547-7bdb0aadbd38,https://www.google.com/maps/place/Masterbul+Tamalate+%28Martabak+Terang+Bulan+Premium%29/data=!4m7!3m6!1s0x2dbee31b09851851:0xc70e8fdc94c74497!8m2!3d-5.1683071!4d119.4469764!16s%2Fg%2F11hfylvpty!19sChIJURiFCRvjvi0Rl0THlNyPDsc?authuser=0&hl=en&rclk=1,masterbul tamalate (martabak terang bulan premium),Dessert shop,"Jl. Tamalate No.29, Bonto Makkio, Rappocini, Makassar City, South Sulawesi 90222","{""Friday"":[""10.00 am–12.00 am""],""Monday"":[""10.00 am–12.00 am""],""Saturday"":[""10.00 am–12.00 am""],""Sunday"":[""10.00 am–12.00 am""],""Thursday"":[""10.00 am–12.00 am""],""Tuesday"":[""10.00 am–12.00 am""],""Wednesday"":[""10.00 am–12.00 am""]}","{""Friday"":{""10"":29,""11"":47,""12"":57,""13"":65,""14"":67,""15"":68,""16"":70,""17"":67,""18"":80,""19"":91,""20"":100,""21"":91,""22"":65,""23"":46,""6"":0,""7"":0,""8"":0,""9"":0},""Monday"":{""10"":21,""11"":37,""12"":52,""13"":60,""14"":70,""15"":72,""16"":68,""17"":69,""18"":80,""19"":99,""20"":99,""21"":85,""22"":63,""23"":44,""6"":0,""7"":0,""8"":0,""9"":0},""Saturday"":{""10"":31,""11"":41,""12"":54,""13"":64,""14"":70,""15"":66,""16"":59,""17"":58,""18"":60,""19"":72,""20"":81,""21"":75,""22"":61,""23"":44,""6"":0,""7"":0,""8"":0,""9"":0},""Sunday"":{""10"":23,""11"":36,""12"":51,""13"":57,""14"":60,""15"":57,""16"":52,""17"":54,""18"":57,""19"":72,""20"":83,""21"":74,""22"":55,""23"":36,""6"":0,""7"":0,""8"":0,""9"":0},""Thursday"":{""10"":24,""11"":39,""12"":50,""13"":62,""14"":65,""15"":64,""16"":64,""17"":67,""18"":72,""19"":78,""20"":84,""21"":81,""22"":68,""23"":52,""6"":0,""7"":0,""8"":0,""9"":0},""Tuesday"":{""10"":27,""11"":40,""12"":47,""13"":54,""14"":53,""15"":56,""16"":56,""17"":61,""18"":68,""19"":77,""20"":85,""21"":77,""22"":59,""23"":40,""6"":0,""7"":0,""8"":0,""9"":0},""Wednesday"":{""10"":33,""11"":46,""12"":58,""13"":69,""14"":73,""15"":72,""16"":70,""17"":72,""18"":81,""19"":85,""20"":89,""21"":79,""22"":65,""23"":47,""6"":0,""7"":0,""8"":0,""9"":0}}",http://linktr.ee/Masterbul,0853-4220-0934,"RCJW+MQ Bonto Makkio, Makassar City, South Sulawesi",205,4.7,"{""1"":12,""2"":1,""3"":3,""4"":11,""5"":178}",-5.168307,119.446976,https://lh5.googleusercontent.com/p/AF1QipMc47mHwZbSXkQZodOLRatq2Nfpur7zA1cHmrFv=w408-h408-k-no,Asia/Makassar,Rp 1–50.000,"[{""link"":""https://gofood.co.id/jakarta/restaurant/faa99620-578b-4bc6-81d5-88e9ea45d7e4?as=gmaps"",""source"":""gofood.co.id""}]","{""borough"":""Bonto Makkio, Rappocini"",""street"":""Jl. Tamalate No.29"",""city"":""Makassar City"",""postal_code"":""90222"",""state"":""South Sulawesi"",""country"":""ID""}",7371031005,7371031
2bb31be2-f597-406e-a547-7bdb0aadbd38,https://www.google.com/maps/place/TIKI+Tamalate/data=!4m7!3m6!1s0x2dbee2f23d5bfad9:0xb9280db5ed6b07a7!8m2!3d-5.16993!4d119.44616!16s%2Fg%2F1hm367g8q!19sChIJ2fpbPfLivi0Rpwdr7bUNKLk?authuser=0&hl=en&rclk=1,tiki tamalate,Shipping service,"Jl. Tamalate No.11, Bonto Makkio, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222","{""Friday"":[""8.00 am–9.00 pm""],""Monday"":[""8.00 am–9.00 pm""],""Saturday"":[""8.00 am–7.00 pm""],""Sunday"":[""8.00 am–7.00 pm""],""Thursday"":[""8.00 am–9.00 pm""],""Tuesday"":[""8.00 am–9.00 pm""],""Wednesday"":[""8.00 am–9.00 pm""]}","{""Friday"":{""10"":11,""11"":5,""12"":11,""13"":22,""14"":50,""15"":27,""16"":27,""17"":16,""18"":33,""19"":77,""20"":100,""21"":0,""22"":0,""23"":0,""6"":0,""7"":0,""8"":16,""9"":22},""Monday"":{""10"":33,""11"":33,""12"":27,""13"":22,""14"":16,""15"":33,""16"":50,""17"":38,""18"":33,""19"":44,""20"":83,""21"":0,""22"":0,""23"":0,""6"":0,""7"":0,""8"":5,""9"":22},""Saturday"":{""10"":83,""11"":55,""12"":38,""13"":11,""14"":5,""15"":5,""16"":22,""17"":50,""18"":61,""19"":0,""20"":0,""21"":0,""22"":0,""23"":0,""6"":0,""7"":0,""8"":38,""9"":77},""Sunday"":{""10"":38,""11"":44,""12"":27,""13"":27,""14"":11,""15"":5,""16"":0,""17"":11,""18"":27,""19"":0,""20"":0,""21"":0,""22"":0,""23"":0,""6"":0,""7"":0,""8"":61,""9"":55},""Thursday"":{""10"":55,""11"":22,""12"":11,""13"":11,""14"":27,""15"":33,""16"":22,""17"":22,""18"":22,""19"":55,""20"":72,""21"":0,""22"":0,""23"":0,""6"":0,""7"":0,""8"":44,""9"":50},""Tuesday"":{""10"":16,""11"":11,""12"":16,""13"":44,""14"":50,""15"":44,""16"":16,""17"":11,""18"":5,""19"":16,""20"":38,""21"":0,""22"":0,""23"":0,""6"":0,""7"":0,""8"":55,""9"":38},""Wednesday"":{""10"":11,""11"":16,""12"":33,""13"":66,""14"":83,""15"":61,""16"":55,""17"":44,""18"":27,""19"":33,""20"":38,""21"":0,""22"":0,""23"":0,""6"":0,""7"":0,""8"":16,""9"":22}}",,(0411) 4674807,"RCJW+2F Bonto Makkio, Makassar City, South Sulawesi",16,4.3,"{""1"":1,""2"":0,""3"":2,""4"":3,""5"":10}",-5.16993,119.44616,https://lh3.googleusercontent.com/gps-proxy/ALd4DhGphP9iXO8zGFJ9FxWOAwML5t482eU2qaAqMC5-GoYYcv_KlUUBeYL6AVOpQZw8btgdc4NWJdYsW2gIAxhJ90IY5UI2Yxzx8L6Z61U7-qYaS_bI_oIUNFOUZbxXDUWxHX-OdtuKnYZ-7QMAm0QJK77hGA4Kf3ggy1sjAAnsi5ovHbL8tsxDXEbLQO63wUF-DZSz_VA=w408-h306-k-no,Asia/Makassar,,,"{""borough"":""Bonto Makkio, Rappocini"",""street"":""Jl. Tamalate No.11"",""city"":""Makassar City"",""postal_code"":""90222"",""state"":""South Sulawesi"",""country"":""ID""}",7371031005,7371031
2bb31be2-f597-406e-a547-7bdb0aadbd38,https://www.google.com/maps/place/JavaNet/data=!4m7!3m6!1s0x2dbee2edf7051491:0x2fabb56e91276dac!8m2!3d-5.1686966!4d119.446113!16s%2Fg%2F11b6y3jg66!19sChIJkRQF9-3ivi0RrG0nkW61qy8?authuser=0&hl=en&rclk=1,javanet,Store,"Jl. Bonto Daeng Ngirate No.16 Blk. 18, Bonto Makkio, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222","{""Friday"":[""10.00 am–2.00 am""],""Monday"":[""10.00 am–2.00 am""],""Saturday"":[""10.00 am–2.00 am""],""Sunday"":[""10.00 am–2.00 am""],""Thursday"":[""10.00 am–2.00 am""],""Tuesday"":[""10.00 am–2.00 am""],""Wednesday"":[""10.00 am–2.00 am""]}","{""Friday"":{""0"":26,""1"":13,""10"":53,""11"":40,""12"":26,""13"":13,""14"":0,""15"":0,""16"":0,""17"":13,""18"":40,""19"":53,""20"":33,""21"":13,""22"":6,""23"":20,""6"":0,""7"":0,""8"":0,""9"":0},""Monday"":{""0"":0,""1"":0,""10"":26,""11"":60,""12"":46,""13"":26,""14"":13,""15"":6,""16"":13,""17"":46,""18"":93,""19"":93,""20"":46,""21"":33,""22"":6,""23"":0,""6"":0,""7"":0,""8"":0,""9"":0},""Saturday"":{""0"":60,""1"":46,""10"":0,""11"":0,""12"":13,""13"":33,""14"":33,""15"":20,""16"":13,""17"":13,""18"":6,""19"":0,""20"":6,""21"":20,""22"":26,""23"":46,""6"":0,""7"":0,""8"":0,""9"":0},""Sunday"":{""0"":6,""1"":0,""10"":6,""11"":13,""12"":26,""13"":40,""14"":66,""15"":33,""16"":20,""17"":13,""18"":13,""19"":6,""20"":20,""21"":20,""22"":20,""23"":13,""6"":0,""7"":0,""8"":0,""9"":0},""Thursday"":{""0"":13,""1"":13,""10"":6,""11"":0,""12"":6,""13"":13,""14"":6,""15"":6,""16"":20,""17"":20,""18"":6,""19"":20,""20"":46,""21"":86,""22"":66,""23"":33,""6"":0,""7"":0,""8"":0,""9"":0},""Tuesday"":{""0"":20,""1"":53,""10"":6,""11"":13,""12"":6,""13"":6,""14"":13,""15"":6,""16"":6,""17"":26,""18"":20,""19"":26,""20"":20,""21"":20,""22"":6,""23"":13,""6"":0,""7"":0,""8"":0,""9"":0},""Wednesday"":{""0"":86,""1"":40,""10"":6,""11"":26,""12"":40,""13"":73,""14"":93,""15"":46,""16"":20,""17"":0,""18"":0,""19"":0,""20"":0,""21"":13,""22"":46,""23"":100,""6"":0,""7"":0,""8"":0,""9"":0}}",,0853-1377-3444,"RCJW+GC Bonto Makkio, Makassar City, South Sulawesi",1,4.0,"{""1"":0,""2"":0,""3"":0,""4"":1,""5"":0}",-5.168697,119.446113,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=nHKrCc1LbDX_sFWbWg4wSg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=228.08444&pitch=0&thumbfov=100,Asia/Makassar,,,"{""borough"":""Bonto Makkio, Rappocini"",""street"":""Jl. Bonto Daeng Ngirate No.16 Blk. 18"",""city"":""Makassar City"",""postal_code"":""90222"",""state"":""South Sulawesi"",""country"":""ID""}",7371031005,7371031
2bb31be2-f597-406e-a547-7bdb0aadbd38,https://www.google.com/maps/place/Cemilan+Sultan/data=!4m7!3m6!1s0x2dbee340a0fba17f:0x86e324a8d4c4a867!8m2!3d-5.1732673!4d119.4450871!16s%2Fg%2F11nfm0wwx5!19sChIJf6H7oEDjvi0RZ6jE1Kgk44Y?authuser=0&hl=en&rclk=1,cemilan sultan,Coffee shop,"Jl. Tamalate No.6b, Bonto Makkio, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222","{""Friday"":[""3.00–11.00 pm""],""Monday"":[""3.00–11.00 pm""],""Saturday"":[""3.00–11.00 pm""],""Sunday"":[""3.00–11.00 pm""],""Thursday"":[""3.00–11.00 pm""],""Tuesday"":[""3.00–11.00 pm""],""Wednesday"":[""3.00–11.00 pm""]}",{},,0853-1886-6020,"RCGW+M2 Bonto Makkio, Makassar City, South Sulawesi",1,5.0,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":1}",-5.173267,119.445087,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ZaYKuiXAuJ3tkHtBbpfOLg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=278.48013&pitch=0&thumbfov=100,Asia/Makassar,,,"{""borough"":""Bonto Makkio, Rappocini"",""street"":""Jl. Tamalate No.6b"",""city"":""Makassar City"",""postal_code"":""90222"",""state"":""South Sulawesi"",""country"":""ID""}",7371031006,7371031
c570a407-cc43-42a2-900a-82e3f91eb350,https://www.google.com/maps/place/VALL+STORE+MAKASSAR/data=!4m7!3m6!1s0x2dbee37360aa7d2f:0xed87373171c3c702!8m2!3d-5.1578944!4d119.4327258!16s%2Fg%2F11fn6tkp4p!19sChIJL32qYHPjvi0RAsfDcTE3h-0?authuser=0&hl=en&rclk=1,vall store makassar,Electronics store,"Jl. Rappocini Raya, Bua Kana, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90112","{""Friday"":[""11.00 am–10.00 pm""],""Monday"":[""11.00 am–10.00 pm""],""Saturday"":[""11.00 am–10.00 pm""],""Sunday"":[""11.00 am–10.00 pm""],""Thursday"":[""11.00 am–10.00 pm""],""Tuesday"":[""11.00 am–10.00 pm""],""Wednesday"":[""11.00 am–10.00 pm""]}",{},https://wa.me/6281355533513,0813-5553-3513,"RCRM+R3 Bua Kana, Makassar City, South Sulawesi",0,0.0,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":0}",-5.157894,119.432726,https://lh5.googleusercontent.com/p/AF1QipNX67k4gC-7mME7MUFqK3STZYgtRJoi1coxN2Gc=w408-h544-k-no,Asia/Makassar,,,"{""borough"":""Bua Kana, Rappocini"",""street"":""Jl. Rappocini Raya"",""city"":""Makassar City"",""postal_code"":""90112"",""state"":""South Sulawesi"",""country"":""ID""}",7371031008,7371031
c570a407-cc43-42a2-900a-82e3f91eb350,https://www.google.com/maps/place/Jual+Beli+HP+Bekas+Murah+%28Kopi+Gadget%29/data=!4m7!3m6!1s0x2dbee3273452b2bd:0x5aa87dab4c79b5fe!8m2!3d-5.1573377!4d119.4355996!16s%2Fg%2F11fyllv4mm!19sChIJvbJSNCfjvi0R_rV5TKt9qFo?authuser=0&hl=en&rclk=1,jual beli hp bekas murah (kopi gadget),Electronics store,"Jl. Buakana No.2, Bua Kana, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222","{""Friday"":[""10.00 am–9.00 pm""],""Monday"":[""10.00 am–9.00 pm""],""Saturday"":[""10.00 am–9.00 pm""],""Sunday"":[""10.00 am–9.00 pm""],""Thursday"":[""10.00 am–9.00 pm""],""Tuesday"":[""10.00 am–9.00 pm""],""Wednesday"":[""10.00 am–9.00 pm""]}","{""Friday"":{""10"":11,""11"":11,""12"":16,""13"":33,""14"":61,""15"":77,""16"":61,""17"":33,""18"":16,""19"":16,""20"":22,""21"":0,""22"":0,""23"":0,""6"":0,""7"":0,""8"":0,""9"":0},""Monday"":{""10"":11,""11"":27,""12"":55,""13"":44,""14"":27,""15"":16,""16"":11,""17"":11,""18"":16,""19"":33,""20"":72,""21"":0,""22"":0,""23"":0,""6"":0,""7"":0,""8"":0,""9"":0},""Saturday"":{""10"":11,""11"":44,""12"":44,""13"":55,""14"":22,""15"":22,""16"":22,""17"":27,""18"":11,""19"":5,""20"":11,""21"":0,""22"":0,""23"":0,""6"":0,""7"":0,""8"":0,""9"":0},""Sunday"":{""10"":38,""11"":50,""12"":44,""13"":22,""14"":5,""15"":5,""16"":16,""17"":44,""18"":66,""19"":100,""20"":66,""21"":0,""22"":0,""23"":0,""6"":0,""7"":0,""8"":0,""9"":0},""Thursday"":{""10"":5,""11"":11,""12"":27,""13"":38,""14"":33,""15"":16,""16"":16,""17"":33,""18"":77,""19"":77,""20"":50,""21"":0,""22"":0,""23"":0,""6"":0,""7"":0,""8"":0,""9"":0},""Tuesday"":{""10"":16,""11"":27,""12"":27,""13"":27,""14"":16,""15"":33,""16"":22,""17"":27,""18"":16,""19"":16,""20"":33,""21"":0,""22"":0,""23"":0,""6"":0,""7"":0,""8"":0,""9"":0},""Wednesday"":{""10"":50,""11"":27,""12"":22,""13"":11,""14"":11,""15"":5,""16"":11,""17"":27,""18"":22,""19"":22,""20"":44,""21"":0,""22"":0,""23"":0,""6"":0,""7"":0,""8"":0,""9"":0}}",,0852-1850-3903,"RCVP+36 Bua Kana, Makassar City, South Sulawesi",56,4.5,"{""1"":1,""2"":1,""3"":6,""4"":11,""5"":37}",-5.157338,119.4356,https://lh5.googleusercontent.com/p/AF1QipOjVFRsNaI3DVyOEOhfv_C8VRdEHtxAuqZq7xnt=w408-h544-k-no,Asia/Makassar,,,"{""borough"":""Bua Kana, Rappocini"",""street"":""Jl. Buakana No.2"",""city"":""Makassar City"",""postal_code"":""90222"",""state"":""South Sulawesi"",""country"":""ID""}",7371031008,7371031
c570a407-cc43-42a2-900a-82e3f91eb350,https://www.google.com/maps/place/LARIS+JAYA+CELLULAR/data=!4m7!3m6!1s0x2dbee3badef5c30f:0xaee8f397fe7d5e77!8m2!3d-5.1537302!4d119.4275444!16s%2Fg%2F11mhp2dddg!19sChIJD8P13rrjvi0Rd159_pfz6K4?authuser=0&hl=en&rclk=1,laris jaya cellular,Electronics store,"Jl. Rappocini Raya No.45, Bua Kana, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",{},{},,0852-4615-1962,"RCWH+G2 Bua Kana, Makassar City, South Sulawesi",1,5.0,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":1}",-5.15373,119.427544,https://lh5.googleusercontent.com/p/AF1QipOZA4CPl0YcfTd9k5UeepZr9Ypg6IgQYYhhodx8=w426-h240-k-no,Asia/Makassar,,,"{""borough"":""Bua Kana, Rappocini"",""street"":""Jl. Rappocini Raya No.45"",""city"":""Makassar City"",""postal_code"":""90222"",""state"":""South Sulawesi"",""country"":""ID""}",7371031009,7371031
